Date,ADS.DE,BMW.DE,DBK.DE,FRE.DE,LIN.DE,SAP.DE,^GDAXI,ALV.DE,CBK.DE,DPW.DE,HEI.DE,LXS.DE,SDF.DE,BAS.DE,BAYN.DE,BEI.DE,CON.DE,DAI.DE,DB1.DE,DTE.DE,EOAN.DE,FME.DE,HEN3.DE,IFX.DE,LHA.DE,MRK.DE,MUV2.DE,RWE.DE,SIE.DE,TKA.DE,VOW3.DE
2018-09-05,207.0,81.25,9.871000289916992,63.86000061035156,174.0500030517578,99.22000122070312,12040.4599609375,180.83999633789062,8.487000465393066,30.610000610351562,67.37999725341797,65.36000061035156,18.690000534057617,77.25,78.4800033569336,98.5199966430664,152.6999969482422,54.279998779296875,117.5,13.444999694824219,8.96399974822998,85.95999908447266,106.8499984741211,20.860000610351562,22.469999313354492,88.9800033569336,184.8000030517578,21.010000228881836,108.62000274658203,19.610000610351562,136.13999938964844
2018-09-06,206.10000610351562,80.7300033569336,9.763999938964844,63.619998931884766,173.10000610351562,98.76000213623047,11955.25,180.5399932861328,8.295999526977539,30.809999465942383,67.41999816894531,65.63999938964844,18.4950008392334,76.83000183105469,74.88999938964844,97.41999816894531,151.39999389648438,54.31999969482422,116.69999694824219,13.4350004196167,8.897000312805176,85.80000305175781,106.5,20.469999313354492,22.329999923706055,87.68000030517578,184.75,21.56999969482422,108.54000091552734,19.364999771118164,136.24000549316406
2018-09-07,207.1999969482422,81.06999969482422,9.621999740600586,63.599998474121094,174.10000610351562,100.55999755859375,11959.6298828125,181.52000427246094,8.210000038146973,30.579999923706055,66.0,65.66000366210938,18.399999618530273,76.94000244140625,73.48999786376953,97.95999908447266,150.14999389648438,54.47999954223633,117.4000015258789,13.585000038146973,8.859999656677246,86.37999725341797,105.9000015258789,20.09000015258789,22.190000534057617,88.80000305175781,184.0500030517578,21.690000534057617,108.19999694824219,18.860000610351562,136.0800018310547
2018-09-10,207.6999969482422,81.0999984741211,9.57699966430664,63.599998474121094,174.14999389648438,101.9800033569336,11986.33984375,182.33999633789062,8.401000022888184,30.700000762939453,65.94000244140625,65.80000305175781,18.405000686645508,76.3499984741211,72.44000244140625,98.54000091552734,150.35000610351562,54.5,117.0,13.645000457763672,9.027999877929688,86.27999877929688,107.0999984741211,20.170000076293945,22.31999969482422,88.19999694824219,184.39999389648438,22.1200008392334,108.41999816894531,19.165000915527344,137.5
2018-09-11,206.60000610351562,80.76000213623047,9.62399959564209,63.58000183105469,173.89999389648438,102.83999633789062,11970.26953125,182.83999633789062,8.597999572753906,30.559999465942383,65.5999984741211,65.87999725341797,17.934999465942383,76.30000305175781,70.33999633789062,98.5199966430664,147.0,54.04999923706055,118.75,13.699999809265137,9.138999938964844,86.4000015258789,107.0,19.790000915527344,22.09000015258789,89.0999984741211,181.75,22.360000610351562,108.68000030517578,19.135000228881836,137.3800048828125
2018-09-12,210.6999969482422,81.31999969482422,9.531000137329102,63.7599983215332,173.8000030517578,104.19999694824219,12032.2998046875,185.0,8.539999961853027,30.979999542236328,65.4800033569336,65.80000305175781,17.860000610351562,77.16000366210938,70.30000305175781,98.62000274658203,149.60000610351562,54.529998779296875,118.69999694824219,13.65999984741211,8.819999694824219,87.69999694824219,107.75,18.704999923706055,22.469999313354492,89.44000244140625,182.6999969482422,21.549999237060547,109.5,19.315000534057617,138.39999389648438
2018-09-13,209.6999969482422,82.47000122070312,9.720000267028809,63.380001068115234,174.0,103.69999694824219,12055.5498046875,184.86000061035156,8.75,31.139999389648438,65.45999908447266,65.80000305175781,18.014999389648438,77.9800033569336,70.1500015258789,98.41999816894531,149.35000610351562,55.09000015258789,117.1500015258789,13.699999809265137,8.819999694824219,89.04000091552734,107.25,19.354999542236328,22.40999984741211,87.33999633789062,181.8000030517578,21.479999542236328,109.30000305175781,18.93000030517578,140.77999877929688
2018-09-14,210.3000030517578,82.93000030517578,9.782999992370605,63.599998474121094,176.0,104.19999694824219,12124.330078125,185.89999389648438,8.821999549865723,31.110000610351562,65.73999786376953,64.95999908447266,17.975000381469727,77.87999725341797,71.81999969482422,98.08000183105469,150.6999969482422,55.540000915527344,117.69999694824219,13.744999885559082,8.779999732971191,89.66000366210938,106.05000305175781,19.764999389648438,22.670000076293945,86.4000015258789,183.6999969482422,21.559999465942383,109.31999969482422,18.96500015258789,144.0
2018-09-17,208.1999969482422,82.54000091552734,9.859000205993652,62.79999923706055,174.3000030517578,102.9000015258789,12096.41015625,186.3000030517578,8.894000053405762,31.3700008392334,65.54000091552734,64.55999755859375,18.479999542236328,77.87000274658203,72.9000015258789,98.04000091552734,151.10000610351562,55.40999984741211,117.5999984741211,13.765000343322754,8.857000350952148,88.73999786376953,103.55000305175781,19.565000534057617,22.860000610351562,86.86000061035156,184.25,21.59000015258789,109.0,19.2450008392334,144.47999572753906
2018-09-18,210.0,82.66999816894531,9.913999557495117,62.540000915527344,174.9499969482422,103.19999694824219,12157.669921875,186.6999969482422,8.942999839782715,31.780000686645508,65.91999816894531,64.81999969482422,18.31999969482422,78.33999633789062,73.30000305175781,97.44000244140625,150.0,55.77000045776367,117.75,13.895000457763672,8.895999908447266,88.0999984741211,104.05000305175781,19.84000015258789,22.90999984741211,87.44000244140625,184.6999969482422,21.690000534057617,109.08000183105469,19.68000030517578,148.24000549316406
